Longitude,Latitude,Elevation,Date,ppt,temp
-119.8,37.1,252,1925,359.12,16.7
-119.7,37.1,305,1925,387.72,16.4
-119.6,37.1,501,1925,457.18,15.3
-119.5,37.1,652,1925,511.26,14.8
-119.4,37.1,1301,1925,659.22,12.9
-119.3,37.1,1682,1925,792.45,10.3
-119.2,37.1,1994,1925,827.12,8.2
-119.1,37.1,2527,1925,920.91,5.1
-119,37.1,2748,1925,871.25,4
-118.9,37.1,2462,1925,819.49,4.8
-118.8,37.1,3265,1925,992.25,0.8
-118.7,37.1,3582,1925,1205,-0.8
-118.6,37.1,3116,1925,471.94,2.5
-118.5,37.1,3737,1925,762.38,-1.6
-118.4,37.1,3196,1925,435.28,1.6
-118.3,37.1,1474,1925,169.11,12.7
-118.2,37.1,1261,1925,148.84,13
-118.1,37.1,2553,1925,259.2,5.8
-118,37.1,2192,1925,236.89,7.5
-120,37,95,1925,271.43,16.1
-119.9,37,107,1925,290.24,16.3
-119.8,37,146,1925,338.62,16.9
-119.7,37,155,1925,359.58,16.9
-119.6,37,314,1925,402.82,15.9
-119.5,37,413,1925,433.36,15.3
-119.4,37,599,1925,516.23,14.6
-119.3,37,987,1925,618.66,14.1
-119.2,37,1195,1925,714.83,12.8
-119.1,37,2032,1925,914.35,8
-119,37,2106,1925,988.3,7.2
-118.9,37,2701,1925,917.27,4.7
-118.8,37,2805,1925,944.33,3.9
-118.7,37,3260,1925,1365.71,0.9
-118.6,37,2429,1925,632.24,5.9
-118.5,37,3540,1925,869.2,-0.6
-118.4,37,3601,1925,725.8,-0.7
-118.3,37,1376,1925,147.38,13.4
-118.2,37,1214,1925,127.15,13.7
-118.1,37,2771,1925,250.23,4.2
-118,37,2601,1925,246.74,5
-120,36.9,84,1925,268.89,16.1
-119.9,36.9,96,1925,284.46,16.4
-119.8,36.9,113,1925,311.77,16.8
-119.7,36.9,124,1925,321.32,17
-119.6,36.9,198,1925,350.23,17.1
-119.5,36.9,269,1925,387.37,16.8
-119.4,36.9,634,1925,515.04,15
-119.3,36.9,465,1925,455.58,15.5
-119.2,36.9,931,1925,593.1,14.1
-119.1,36.9,1197,1925,624.98,12.7
-119,36.9,1736,1925,794.4,10.2
-118.9,36.9,2613,1925,916.9,5.3
-118.8,36.9,1920,1925,852.09,8.2
-118.7,36.9,2691,1925,857.59,4.6
-118.6,36.9,3147,1925,993.91,1.6
-118.5,36.9,3348,1925,719.25,0.5
-118.4,36.9,3468,1925,780.2,0
-118.3,36.9,1644,1925,172.87,12.3
-118.2,36.9,1161,1925,101.49,14.6
-118.1,36.9,2147,1925,213.53,8.2
-118,36.9,2295,1925,218.93,7.2
-120,36.8,78,1925,255.78,16.4
-119.9,36.8,86,1925,268.36,16.7
-119.8,36.8,96,1925,275,16.9
-119.7,36.8,105,1925,272.51,17
-119.6,36.8,121,1925,282.61,17.1
-119.5,36.8,142,1925,290.88,17.1
-119.4,36.8,172,1925,299.01,17.1
-119.3,36.8,322,1925,410.88,16.4
-119.2,36.8,527,1925,485.24,15.4
-119.1,36.8,1074,1925,625.04,13.7
-119,36.8,1706,1925,785.04,10.1
-118.9,36.8,1702,1925,801.83,9.4
-118.8,36.8,1658,1925,797.28,9.8
-118.7,36.8,1843,1925,808.4,9
-118.6,36.8,1949,1925,623.29,8.7
-118.5,36.8,2964,1925,565.63,2.7
-118.4,36.8,3479,1925,927.46,-0.3
-118.3,36.8,1914,1925,196.53,10.7
-118.2,36.8,1256,1925,78.75,14.6
-118.1,36.8,1218,1925,99.71,14.8
-118,36.8,2749,1925,260.62,5
-120,36.7,71,1925,234.8,16.5
-119.9,36.7,76,1925,248.67,16.7
-119.8,36.7,86,1925,260.56,17
-119.7,36.7,95,1925,262.3,17
-119.6,36.7,110,1925,269.1,17.1
-119.5,36.7,110,1925,264.53,17.1
-119.4,36.7,199,1925,299.64,16.7
-119.3,36.7,317,1925,389.64,16.3
-119.2,36.7,521,1925,477.44,15.4
-119.1,36.7,818,1925,546.02,14.3
-119,36.7,1483,1925,724.38,11.2
-118.9,36.7,1921,1925,871.02,7.8
-118.8,36.7,2611,1925,1076.43,4.6
-118.7,36.7,2651,1925,789.84,4.1
-118.6,36.7,2513,1925,588.53,4.9
-118.5,36.7,3613,1925,778.82,-1.3
-118.4,36.7,3639,1925,855.87,-1.3
-118.3,36.7,2486,1925,263.16,6.2
-118.2,36.7,1479,1925,121.76,13.6
-118.1,36.7,1129,1925,101.91,15.2
-118,36.7,2204,1925,222.05,8.1
-120,36.6,64,1925,210.22,16.6
-119.9,36.6,70,1925,215.14,16.8
-119.8,36.6,80,1925,233.3,16.9
-119.7,36.6,88,1925,244.85,17
-119.6,36.6,98,1925,251.21,17.1
-119.5,36.6,102,1925,249.26,17.1
-119.4,36.6,105,1925,246.2,17
-119.3,36.6,129,1925,255.9,16.9
-119.2,36.6,313,1925,358.97,16.4
-119.1,36.6,687,1925,479.9,15.5
-119,36.6,751,1925,487.05,15.1
-118.9,36.6,931,1925,535.6,14.4
-118.8,36.6,1800,1925,887.43,8.1
-118.7,36.6,2458,1925,1034.95,5.4
-118.6,36.6,2882,1925,788.35,2.9
-118.5,36.6,3395,1925,854.8,0.2
-118.4,36.6,2841,1925,413.19,2.9
-118.3,36.6,3889,1925,849.67,-2.8
-118.2,36.6,2389,1925,259.79,7.2
-118.1,36.6,1272,1925,135.46,14.7
-118,36.6,1117,1925,138.7,15.1
-120,36.5,61,1925,195.95,16.7
-119.9,36.5,67,1925,198.75,16.8
-119.8,36.5,74,1925,203.03,17
-119.7,36.5,80,1925,211.65,17.1
-119.6,36.5,89,1925,225.81,17
-119.5,36.5,92,1925,232.21,17
-119.4,36.5,94,1925,231.96,17
-119.3,36.5,106,1925,237.96,16.9
-119.2,36.5,182,1925,282.2,16.8
-119.1,36.5,431,1925,416.49,16.4
-119,36.5,486,1925,461.21,16.3
-118.9,36.5,508,1925,499.98,16.1
-118.8,36.5,1017,1925,591.72,13.7
-118.7,36.5,2209,1925,915.35,7
-118.6,36.5,3034,1925,745.72,2.4
-118.5,36.5,3065,1925,716.98,2
-118.4,36.5,2805,1925,398.71,3.4
-118.3,36.5,3411,1925,535.42,0.1
-118.2,36.5,3480,1925,450.44,-0.6
-118.1,36.5,1637,1925,176.48,12.7
-118,36.5,1087,1925,154.18,15.2
-120,36.4,64,1925,187.8,16.9
-119.9,36.4,64,1925,186.97,16.9
-119.8,36.4,72,1925,187.43,17
-119.7,36.4,77,1925,191,17
-119.6,36.4,83,1925,201.27,17
-119.5,36.4,83,1925,209.83,16.9
-119.4,36.4,87,1925,216.67,16.9
-119.3,36.4,99,1925,220.7,17
-119.2,36.4,114,1925,233.01,16.9
-119.1,36.4,164,1925,275,16.9
-119,36.4,249,1925,329.85,16.7
-118.9,36.4,350,1925,422.42,16.5
-118.8,36.4,1593,1925,731.88,10.8
-118.7,36.4,1836,1925,825.31,8.6
-118.6,36.4,3015,1925,927.53,2.5
-118.5,36.4,3263,1925,988.97,0.8
-118.4,36.4,2386,1925,364.1,5.6
-118.3,36.4,3051,1925,412.37,1.6
-118.2,36.4,3069,1925,375.81,2.6
-118.1,36.4,2116,1925,216.49,8.5
-118,36.4,1091,1925,166.95,15.3
-120,36.3,81,1925,171.41,17.2
-119.9,36.3,69,1925,175.38,17.2
-119.8,36.3,68,1925,177.24,17.1
-119.7,36.3,71,1925,181.35,17
-119.6,36.3,74,1925,186.56,17
-119.5,36.3,78,1925,191.43,16.9
-119.4,36.3,86,1925,200.51,17
-119.3,36.3,99,1925,210.04,17
-119.2,36.3,108,1925,218.09,16.9
-119.1,36.3,238,1925,281.26,17.1
-119,36.3,295,1925,330.59,17
-118.9,36.3,543,1925,489.08,15.9
-118.8,36.3,1321,1925,688.36,12.1
-118.7,36.3,1837,1925,903.62,8.5
-118.6,36.3,2762,1925,825.26,4
-118.5,36.3,2222,1925,668.08,5.6
-118.4,36.3,2296,1925,565.19,6.1
-118.3,36.3,3039,1925,490.66,2.3
-118.2,36.3,2674,1925,307.99,3.8
-118.1,36.3,2389,1925,267.43,6.7
-118,36.3,1107,1925,165.75,15.6
-120,36.2,86,1925,156.67,17.3
-119.9,36.2,71,1925,164.03,17.2
-119.8,36.2,64,1925,170.43,17.2
-119.7,36.2,66,1925,172.85,17
-119.6,36.2,69,1925,174.28,17
-119.5,36.2,75,1925,178.78,16.9
-119.4,36.2,80,1925,187.43,16.9
-119.3,36.2,91,1925,200.79,16.9
-119.2,36.2,97,1925,202.94,16.9
-119.1,36.2,120,1925,213.06,17
-119,36.2,296,1925,290.13,17.2
-118.9,36.2,531,1925,441.99,15.9
-118.8,36.2,604,1925,436.88,15.3
-118.7,36.2,1512,1925,731.61,10.5
-118.6,36.2,2487,1925,1159.61,5.3
-118.5,36.2,1929,1925,884.74,7.1
-118.4,36.2,2067,1925,772.99,6.8
-118.3,36.2,2496,1925,546.91,4.5
-118.2,36.2,2557,1925,488.51,4.6
-118.1,36.2,2463,1925,281.09,6.4
-118,36.2,1308,1925,139.6,15
-120,36.1,78,1925,148.07,17.7
-119.9,36.1,60,1925,154.95,17.5
-119.8,36.1,56,1925,158.99,17.3
-119.7,36.1,56,1925,160.62,17.3
-119.6,36.1,61,1925,157.89,17.1
-119.5,36.1,66,1925,160.57,17.1
-119.4,36.1,72,1925,165.88,17
-119.3,36.1,86,1925,179.13,16.9
-119.2,36.1,101,1925,190.34,16.9
-119.1,36.1,124,1925,206.69,17
-119,36.1,181,1925,230.89,17.1
-118.9,36.1,215,1925,232.89,17.3
-118.8,36.1,569,1925,418.58,15.6
-118.7,36.1,1380,1925,653.58,11.6
-118.6,36.1,2506,1925,1107.32,5.4
-118.5,36.1,1958,1925,869.37,7.6
-118.4,36.1,2264,1925,848.79,6.3
-118.3,36.1,2393,1925,494.91,5.2
-118.2,36.1,2446,1925,477.27,6.2
-118.1,36.1,2535,1925,428.63,6.4
-118,36.1,1415,1925,150.65,14.5
-120,36,190,1925,152.55,18.1
-119.9,36,58,1925,151.33,17.7
-119.8,36,56,1925,156.06,17.5
-119.7,36,57,1925,160.44,17.3
-119.6,36,59,1925,159.22,17.1
-119.5,36,61,1925,156.47,17.1
-119.4,36,70,1925,161.08,17
-119.3,36,85,1925,171.95,17
-119.2,36,99,1925,183.36,16.9
-119.1,36,130,1925,205.56,17
-119,36,158,1925,216.5,17.2
-118.9,36,217,1925,238.11,17.3
-118.8,36,736,1925,470.93,15.3
-118.7,36,1367,1925,651.78,11.8
-118.6,36,1959,1925,908.21,8
-118.5,36,1390,1925,466.88,10.7
-118.4,36,2302,1925,744.83,6.3
-118.3,36,2410,1925,442.59,6
-118.2,36,2081,1925,326.63,8.7
-118.1,36,2015,1925,307.53,10.2
-118,36,1913,1925,233.14,10.7
-120,38,1612,1926,1044.5,11.9
-119.9,38,1541,1926,1037.53,12.3
-119.8,38,1966,1926,1038.4,9.7
-119.7,38,2288,1926,1110.41,7.8
-119.6,38,2578,1926,1239.85,5.5
-119.5,38,2883,1926,1328.37,3.7
-119.4,38,2823,1926,1105.68,3.6
-119.3,38,3199,1926,1432.77,2
-119.2,38,3195,1926,1013.54,2.2
-119.1,38,1944,1926,254.55,8.9
-119,38,1944,1926,256.52,8.8
-118.9,38,1953,1926,266.76,8.8
-118.8,38,2287,1926,252.44,7.1
-118.7,38,2157,1926,186.56,7.9
-118.6,38,2279,1926,173.11,7.7
-118.5,38,2384,1926,175.28,7.2
-118.4,38,2338,1926,166.4,7.5
-118.3,38,2020,1926,135.97,9.5
-118.2,38,1827,1926,125.43,10.8
-118.1,38,1675,1926,124.7,11.8
-118,38,1401,1926,97.72,13.4
-120,37.9,1199,1926,941.75,13.5
-119.9,37.9,1242,1926,893.99,13.5
-119.8,37.9,1589,1926,919.55,11.6
-119.7,37.9,1993,1926,1004.55,9.7
-119.6,37.9,2132,1926,1056.77,8.3
-119.5,37.9,2400,1926,1159.09,6.5
-119.4,37.9,2589,1926,1002.08,4.7
-119.3,37.9,3200,1926,1446.88,2
-119.2,37.9,3271,1926,1187.26,1.9
-119.1,37.9,2060,1926,305.93,8.3
-119,37.9,2091,1926,313.96,8.2
-118.9,37.9,2211,1926,351.39,7.5
-118.8,37.9,2327,1926,330.73,7
-118.7,37.9,2037,1926,176.54,8.3
-118.6,37.9,1997,1926,166.81,9.2
-118.5,37.9,1898,1926,143.69,10.1
-118.4,37.9,1891,1926,138.96,10.1
-118.3,37.9,2603,1926,199.59,6.3
-118.2,37.9,2000,1926,137.7,9.6
-118.1,37.9,1696,1926,129.72,11.7
-118,37.9,1561,1926,114.98,12.6
-120,37.8,1214,1926,972.3,12.9
-119.9,37.8,1399,1926,960.01,12.4
-119.8,37.8,1709,1926,954.84,10.9
-119.7,37.8,2270,1926,1089.18,8.3
-119.6,37.8,2401,1926,1097.2,7.2
-119.5,37.8,2380,1926,1134.15,6.8
-119.4,37.8,2786,1926,1226.41,4
-119.3,37.8,3287,1926,1416.9,1.9
-119.2,37.8,3504,1926,1951.42,0.8
-119.1,37.8,2456,1926,749.04,5.7
-119,37.8,2450,1926,657.53,5.8
-118.9,37.8,2474,1926,688.7,5.8
-118.8,37.8,2829,1926,687.28,4.9
-118.7,37.8,2758,1926,480.31,5.4
-118.6,37.8,2059,1926,191.04,9.2
-118.5,37.8,1848,1926,145.64,10.6
-118.4,37.8,2129,1926,181.87,9.2
-118.3,37.8,3021,1926,302.19,3.7
-118.2,37.8,2185,1926,169.65,8.7
-118.1,37.8,1487,1926,109.25,12.4
-118,37.8,1451,1926,106.06,12.6
-120,37.7,885,1926,871.73,13.8
-119.9,37.7,1152,1926,928.01,13.6
-119.8,37.7,1449,1926,921.73,12.8
-119.7,37.7,1480,1926,944.63,12.4
-119.6,37.7,2269,1926,1047.61,8.2
-119.5,37.7,2408,1926,1034.11,7.2
-119.4,37.7,2928,1926,1272.79,3.8
-119.3,37.7,3250,1926,1445.13,2.2
-119.2,37.7,3325,1926,1921.93,1.8
-119.1,37.7,2969,1926,1249.96,3.8
-119,37.7,2410,1926,720.09,6
-118.9,37.7,2348,1926,612.28,6.3
-118.8,37.7,2095,1926,269.11,7.6
-118.7,37.7,2173,1926,255.91,7.5
-118.6,37.7,2382,1926,235.88,7.7
-118.5,37.7,1786,1926,148.33,11.1
-118.4,37.7,1458,1926,114.89,12.7
-118.3,37.7,3410,1926,404.77,1.5
-118.2,37.7,2498,1926,252.22,7.1
-118.1,37.7,1479,1926,111.27,12.3
-118,37.7,1729,1926,136.97,11.5
-120,37.6,668,1926,719.21,15.2
-119.9,37.6,1053,1926,930.03,14.1
-119.8,37.6,1195,1926,982.75,13.9
-119.7,37.6,1298,1926,969.05,13.1
-119.6,37.6,2327,1926,1097.24,7.9
-119.5,37.6,2746,1926,1328.16,5.4
-119.4,37.6,2719,1926,1300.99,5
-119.3,37.6,2681,1926,1108.81,6.2
-119.2,37.6,2366,1926,910.72,7.7
-119.1,37.6,2293,1926,782.15,6.8
-119,37.6,3018,1926,1740.89,3.9
-118.9,37.6,3057,1926,1229.89,3.7
-118.8,37.6,2297,1926,349.48,7.2
-118.7,37.6,2122,1926,204.95,8.4
-118.6,37.6,2155,1926,184.69,9.3
-118.5,37.6,1774,1926,151.72,12.1
-118.4,37.6,1396,1926,113.66,13.4
-118.3,37.6,2866,1926,321.47,4.8
-118.2,37.6,3482,1926,474.83,0.7
-118.1,37.6,1996,1926,201.64,10
-118,37.6,1543,1926,117.61,11.9
-120,37.5,725,1926,762.72,15.4
-119.9,37.5,873,1926,826.67,14.9
-119.8,37.5,1187,1926,970.38,14
-119.7,37.5,1534,1926,1033.6,12.4
-119.6,37.5,1983,1926,1073.21,9.7
-119.5,37.5,2522,1926,1343.38,6.7
-119.4,37.5,2208,1926,1135.76,8.1
-119.3,37.5,2130,1926,982.05,9.1
-119.2,37.5,1631,1926,859.86,11
-119.1,37.5,2606,1926,997,6.6
-119,37.5,2998,1926,1200.45,3.8
-118.9,37.5,3146,1926,1539.92,2.5
-118.8,37.5,3549,1926,1708.27,0.9
-118.7,37.5,2998,1926,502.31,4.4
-118.6,37.5,1714,1926,145.33,12.2
-118.5,37.5,1544,1926,136.39,13.5
-118.4,37.5,1307,1926,116.92,14
-118.3,37.5,2175,1926,208.92,9.3
-118.2,37.5,3245,1926,422.74,1.9
-118.1,37.5,2747,1926,341.4,5.9
-118,37.5,1995,1926,194.18,10
-120,37.4,500,1926,581.5,16.2
-119.9,37.4,630,1926,649.52,15.7
-119.8,37.4,749,1926,679.76,15.7
-119.7,37.4,1096,1926,865.45,14.4
-119.6,37.4,1570,1926,1053.77,12.2
-119.5,37.4,2187,1926,1438.72,8.6
-119.4,37.4,1813,1926,1115.42,10.1
-119.3,37.4,1698,1926,1004.67,11.2
-119.2,37.4,2029,1926,968.83,9.1
-119.1,37.4,2480,1926,987.89,6.9
-119,37.4,2657,1926,978.69,5.1
-118.9,37.4,2725,1926,1108.75,4.4
-118.8,37.4,3558,1926,1622.3,0.8
-118.7,37.4,3599,1926,1455.81,0.7
-118.6,37.4,1418,1926,120.66,14.2
-118.5,37.4,1415,1926,123.89,14.3
-118.4,37.4,1293,1926,122.34,13.9
-118.3,37.4,1712,1926,156.05,12
-118.2,37.4,2839,1926,355.2,4.7
-118.1,37.4,2622,1926,351.99,6.7
-118,37.4,1883,1926,179.48,10.8
-120,37.3,331,1926,443.48,17
-119.9,37.3,291,1926,426.65,17.2
-119.8,37.3,533,1926,562.87,16
-119.7,37.3,877,1926,747.04,15.7
-119.6,37.3,1132,1926,878.2,14.5
-119.5,37.3,1197,1926,945.9,13.5
-119.4,37.3,1957,1926,1112.55,10
-119.3,37.3,1935,1926,930.03,9.9
-119.2,37.3,2725,1926,1058.42,5.3
-119.1,37.3,2761,1926,1093.02,5.2
-119,37.3,2559,1926,825.02,5.5
-118.9,37.3,3147,1926,1045.31,2.9
-118.8,37.3,3450,1926,1584.79,1.3
-118.7,37.3,3569,1926,1271.42,1.2
-118.6,37.3,2305,1926,331.72,9
-118.5,37.3,2192,1926,308.93,9.8
-118.4,37.3,1708,1926,200.95,12.5
-118.3,37.3,1257,1926,123.05,13.6
-118.2,37.3,2252,1926,287.73,8.5
-118.1,37.3,1599,1926,144.46,12.3
-118,37.3,1944,1926,178.08,10.5
-120,37.2,163,1926,374.74,17.4
-119.9,37.2,271,1926,364.98,17.5
-119.8,37.2,377,1926,478.15,16.7
-119.7,37.2,601,1926,602.51,15.7
-119.6,37.2,676,1926,670.59,15.5
-119.5,37.2,803,1926,750.67,15.2
-119.4,37.2,1327,1926,893.34,13.7
-119.3,37.2,1384,1926,845.91,12.9
-119.2,37.2,2204,1926,971.51,7.9
-119.1,37.2,2715,1926,995.17,4.8
-119,37.2,2928,1926,1084.97,3.5
-118.9,37.2,3073,1926,1153.66,3.2
-118.8,37.2,3070,1926,1283.4,2.8
-118.7,37.2,3680,1926,1371.03,0.5
-118.6,37.2,3166,1926,631.16,3.9
-118.5,37.2,3161,1926,668.31,3.4
-118.4,37.2,2630,1926,405.26,6.9
-118.3,37.2,1202,1926,116.66,13.9
-118.2,37.2,1619,1926,182.16,12.5
-118.1,37.2,2462,1926,281.07,7.5
-118,37.2,2148,1926,217.79,9.2
-120,37.1,109,1926,322.81,17.1
-119.9,37.1,126,1926,334.93,17.4
-119.8,37.1,252,1926,410.5,17.7
-119.7,37.1,305,1926,449.08,17.4
-119.6,37.1,501,1926,562.14,16.6
-119.5,37.1,652,1926,629.14,16.1
-119.4,37.1,1301,1926,769.82,14.3
-119.3,37.1,1682,1926,913.52,11.7
-119.2,37.1,1994,1926,956.76,9.5
-119.1,37.1,2527,1926,1041.36,6.2
-119,37.1,2748,1926,1015.38,5.2
-118.9,37.1,2462,1926,966.84,6
-118.8,37.1,3265,1926,1105.09,1.9
-118.7,37.1,3582,1926,1582.62,0.5
-118.6,37.1,3116,1926,935.99,3.5
-118.5,37.1,3737,1926,1609.71,-0.2
-118.4,37.1,3196,1926,822.25,2.8
-118.3,37.1,1474,1926,192.39,13.8
-118.2,37.1,1261,1926,138.08,14.1
-118.1,37.1,2553,1926,274.74,6.8
-118,37.1,2192,1926,218.88,8.5
-120,37,95,1926,306.98,17.1
-119.9,37,107,1926,317.42,17.4
-119.8,37,146,1926,347.34,18
-119.7,37,155,1926,360.08,18
-119.6,37,314,1926,476.7,17
-119.5,37,413,1926,531.44,16.4
-119.4,37,599,1926,623.1,15.9
-119.3,37,987,1926,715.05,15.4
-119.2,37,1195,1926,821.82,14.1
-119.1,37,2032,1926,1032.01,9.3
-119,37,2106,1926,1107.93,8.5
-118.9,37,2701,1926,1026.27,6
-118.8,37,2805,1926,1091.53,5.2
-118.7,37,3260,1926,1510.59,2.4
-118.6,37,2429,1926,920.02,7.1
-118.5,37,3540,1926,1496.58,0.8
-118.4,37,3601,1926,1443.86,0.6
-118.3,37,1376,1926,179.11,14.4
-118.2,37,1214,1926,139.56,14.8
-118.1,37,2771,1926,252.07,5.4
-118,37,2601,1926,237.63,6.2
-120,36.9,84,1926,298.45,17.2
-119.9,36.9,96,1926,309.61,17.5
-119.8,36.9,113,1926,320.72,17.9
-119.7,36.9,124,1926,328.03,18.1
-119.6,36.9,198,1926,399.34,18.1
-119.5,36.9,269,1926,461.92,17.9
-119.4,36.9,634,1926,602.23,16.4
-119.3,36.9,465,1926,534.2,16.7
-119.2,36.9,931,1926,670.4,15.4
-119.1,36.9,1197,1926,709.82,14.1
-119,36.9,1736,1926,895.32,11.5
-118.9,36.9,2613,1926,1019.01,6.7
-118.8,36.9,1920,1926,1001.63,9.5
-118.7,36.9,2691,1926,1005.2,6
-118.6,36.9,3147,1926,1161.43,3
-118.5,36.9,3348,1926,1107.22,1.8
-118.4,36.9,3468,1926,1413.73,1.4
-118.3,36.9,1644,1926,248.47,13.3
-118.2,36.9,1161,1926,162.57,15.5
-118.1,36.9,2147,1926,255.02,9.2
-118,36.9,2295,1926,236.38,8.6
-120,36.8,78,1926,286.58,17.5
-119.9,36.8,86,1926,296.18,17.8
-119.8,36.8,96,1926,299.31,18
-119.7,36.8,105,1926,297.32,18.1
-119.6,36.8,121,1926,317.47,18.1
-119.5,36.8,142,1926,332.34,18.2
-119.4,36.8,172,1926,350.79,18.2
-119.3,36.8,322,1926,471.63,17.5
-119.2,36.8,527,1926,547.46,16.6
-119.1,36.8,1074,1926,688.7,15
-119,36.8,1706,1926,884.64,11.5
-118.9,36.8,1702,1926,912.21,10.7
-118.8,36.8,1658,1926,931.74,11.1
-118.7,36.8,1843,1926,966.27,10.3
-118.6,36.8,1949,1926,759.26,9.9
-118.5,36.8,2964,1926,781.01,4.1
-118.4,36.8,3479,1926,1630.47,1.1
-118.3,36.8,1914,1926,307.75,11.6
-118.2,36.8,1256,1926,188.08,15.4
-118.1,36.8,1218,1926,169.58,15.8
-118,36.8,2749,1926,313.84,6.1
-120,36.7,71,1926,265.53,17.6
-119.9,36.7,76,1926,282.54,17.8
-119.8,36.7,86,1926,296.47,18.1
-119.7,36.7,95,1926,298.29,18.1
-119.6,36.7,110,1926,309.59,18.2
-119.5,36.7,110,1926,303.41,18.1
-119.4,36.7,199,1926,353.57,17.8
-119.3,36.7,317,1926,449.32,17.4
-119.2,36.7,521,1926,542.05,16.7
-119.1,36.7,818,1926,627.53,15.7
-119,36.7,1483,1926,836.25,12.5
-118.9,36.7,1921,1926,1009.08,9.1
-118.8,36.7,2611,1926,1241.8,6.1
-118.7,36.7,2651,1926,907.89,5.5
-118.6,36.7,2513,1926,701.31,6.2
-118.5,36.7,3613,1926,988.01,0.2
-118.4,36.7,3639,1926,1396.46,0.1
-118.3,36.7,2486,1926,395.45,7.3
-118.2,36.7,1479,1926,211.11,14.6
-118.1,36.7,1129,1926,160.55,16.1
-118,36.7,2204,1926,275.25,9.4
-120,36.6,64,1926,235.24,17.7
-119.9,36.6,70,1926,242.09,17.9
-119.8,36.6,80,1926,263.8,18.1
-119.7,36.6,88,1926,280.33,18.1
-119.6,36.6,98,1926,292.67,18.2
-119.5,36.6,102,1926,296.69,18.2
-119.4,36.6,105,1926,295.91,18.1
-119.3,36.6,129,1926,312.45,18
-119.2,36.6,313,1926,419.6,17.6
-119.1,36.6,687,1926,558.63,16.8
-119,36.6,751,1926,568.42,16.5
-118.9,36.6,931,1926,644.81,15.8
-118.8,36.6,1800,1926,1074.43,9.6
-118.7,36.6,2458,1926,1239.28,6.9
-118.6,36.6,2882,1926,969.5,4.3
-118.5,36.6,3395,1926,1010.16,1.6
-118.4,36.6,2841,1926,639.25,4.2
-118.3,36.6,3889,1926,1316.84,-1.4
-118.2,36.6,2389,1926,331.13,8.3
-118.1,36.6,1272,1926,170.43,15.7
-118,36.6,1117,1926,159.89,16.1
-120,36.5,61,1926,215.41,17.9
-119.9,36.5,67,1926,221.35,17.9
-119.8,36.5,74,1926,236.12,18.1
-119.7,36.5,80,1926,251.77,18.2
-119.6,36.5,89,1926,273.29,18.1
-119.5,36.5,92,1926,281.39,18.1
-119.4,36.5,94,1926,284.12,18.1
-119.3,36.5,106,1926,288.26,17.9
-119.2,36.5,182,1926,334.78,17.9
-119.1,36.5,431,1926,475.86,17.7
-119,36.5,486,1926,518.81,17.5
-118.9,36.5,508,1926,553.03,17.4
-118.8,36.5,1017,1926,733.24,15
-118.7,36.5,2209,1926,1091.71,8.5
-118.6,36.5,3034,1926,902.7,3.8
-118.5,36.5,3065,1926,869.14,3.3
-118.4,36.5,2805,1926,514.66,4.7
-118.3,36.5,3411,1926,848.12,1.4
-118.2,36.5,3480,1926,664.04,0.7
-118.1,36.5,1637,1926,199.82,13.8
-118,36.5,1087,1926,159.56,16.2
-120,36.4,64,1926,207.98,18.1
-119.9,36.4,64,1926,214.91,18
-119.8,36.4,72,1926,226.5,18.1
-119.7,36.4,77,1926,238.21,18.1
-119.6,36.4,83,1926,251.37,18.1
-119.5,36.4,83,1926,260.1,18
-119.4,36.4,87,1926,269.45,18.1
-119.3,36.4,99,1926,271.66,18.1
-119.2,36.4,114,1926,282.23,17.9
-119.1,36.4,164,1926,323.39,17.8
-119,36.4,249,1926,376.92,17.7
-118.9,36.4,350,1926,464.57,17.5
-118.8,36.4,1593,1926,818.98,12.2
-118.7,36.4,1836,1926,968.87,10
-118.6,36.4,3015,1926,1113.83,3.9
-118.5,36.4,3263,1926,1217.79,2.2
-118.4,36.4,2386,1926,427.18,6.8
-118.3,36.4,3051,1926,570.66,2.9
-118.2,36.4,3069,1926,558.06,3.7
-118.1,36.4,2116,1926,253.75,9.7
-118,36.4,1091,1926,158.11,16.3
-120,36.3,81,1926,204.25,18.4
-119.9,36.3,69,1926,208.77,18.4
-119.8,36.3,68,1926,225.87,18.2
-119.7,36.3,71,1926,240.04,18.1
-119.6,36.3,74,1926,242.69,18
-119.5,36.3,78,1926,245.4,18
-119.4,36.3,86,1926,254.74,18.1
-119.3,36.3,99,1926,261.84,18.2
-119.2,36.3,108,1926,270.66,18
-119.1,36.3,238,1926,338.11,18.1
-119,36.3,295,1926,387.84,18.1
-118.9,36.3,543,1926,550.78,17.2
-118.8,36.3,1321,1926,768.75,13.5
-118.7,36.3,1837,1926,1049.62,9.8
-118.6,36.3,2762,1926,966.56,5.3
-118.5,36.3,2222,1926,774.84,6.9
-118.4,36.3,2296,1926,661.75,7.4
-118.3,36.3,3039,1926,559.13,3.7
-118.2,36.3,2674,1926,396.66,4.9
-118.1,36.3,2389,1926,375.22,8
-118,36.3,1107,1926,154.34,16.7
-120,36.2,86,1926,196.82,18.6
-119.9,36.2,71,1926,202.61,18.5
-119.8,36.2,64,1926,217.89,18.3
-119.7,36.2,66,1926,227.18,18.1
-119.6,36.2,69,1926,230.54,18.1
-119.5,36.2,75,1926,234.66,18
-119.4,36.2,80,1926,243.04,18
